Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions,# POS Tags VB,#Event Tokens,#Event Lemma
wsj_0376,13,"In a statement , the company said : `` Both parts can only realize their full potential and be appropriately valued by the market if they are separately quoted companies .","in a statement , the company said : `` both parts can only realize their full potential and be appropriately valued by the market if they are separately quoted companies .",31,"IN DT NN , DT NN VBD : `` CC NNS MD RB VB PRP$ JJ NN CC VB RB VBN IN DT NN IN PRP VBP RB VBN NNS .","in a statement , the company say : `` both part can only realize they full potential and be appropriately value by the market if they be separately quote company .","in a statement , the company say : `` both part can only realize they full potential and be appropriately value by the market if they be separately quote company .",31,31,0,0.0,6.0,9.0,10.0
wsj_0695,4,"The investor group includes Restaurant Investment Partnership , a California general partnership , and three Rally 's directors : Mr. Sugarman , James M. Trotter III and William E. Trotter II .","the investor group includes restaurant investment partnership , a california general partnership , and three rally 's directors : mr. sugarman , james m. trotter iii and william e. trotter ii .",32,"DT NN NN VBZ NNP NNP NNP , DT NNP JJ NN , CC CD NNP POS NNS : NNP NNP , NNP NNP NNP NNP CC NNP NNP NNP NNP .","the investor group include Restaurant Investment Partnership , a California general partnership , and three Rally 's director : Mr. Sugarman , James M. Trotter III and William E. Trotter II .","the investor group include restaurant investment partnership , a california general partnership , and three rally 's director : mr. sugarman , james m. trotter iii and william e. trotter ii .",32,32,0,0.0,1.0,3.0,4.0
wsj_0938,6,"MCA holds half of Cineplex 's equity and 33 % of its voting rights through restricted voting shares , while Bronfman interests hold about 24 % of the company 's equity .","mca holds half of cineplex 's equity and 33 % of its voting rights through restricted voting shares , while bronfman interests hold about 24 % of the company 's equity .",32,"NNP VBZ NN IN NNP POS NN CC CD NN IN PRP$ NN NNS IN JJ NN NNS , IN NNP NNS VBP IN CD NN IN DT NN POS NN .","MCA hold half of Cineplex 's equity and 33 % of its voting rights through restricted voting share , while Bronfman interest hold about 24 % of the company 's equity .","mca hold half of cineplex 's equity and 33 % of its voting rights through restricted voting share , while bronfman interest hold about 24 % of the company 's equity .",32,32,0,0.0,2.0,3.0,4.0
wsj_0542,11,"Dow Jones , which owns 67 % of Telerate , publishes The Wall Street Journal , Barron 's magazine , community newspapers and operates financial news services and computer data bases .","dow jones , which owns 67 % of telerate , publishes the wall street journal , barron 's magazine , community newspapers and operates financial news services and computer data bases .",32,"NNP NNP , WDT VBZ CD NN IN NNP , VBZ NNP NNP NNP NNP , NNP POS NN , NN NNS CC VBZ JJ NN NNS CC NN NNS NNS .","Dow Jones , which own 67 % of Telerate , publish The Wall Street Journal , Barron 's magazine , community newspaper and operate financial news service and computer datum basis .","dow jones , which own 67 % of telerate , publish the wall street journal , barron 's magazine , community newspaper and operate financial news service and computer datum basis .",32,32,0,0.0,3.0,2.0,4.0
NYT19980206.0460,25,"`` There are enormous economic and social benefits from our nation 's high-employment economy , '' said Janet Yellen , the chairwoman of the White House 's Council of Economic Advisers .","`` there are enormous economic and social benefits from our nation 's high-employment economy , '' said janet yellen , the chairwoman of the white house 's council of economic advisers .",32,"`` EX VBP JJ JJ CC JJ NNS IN PRP$ NN POS JJ NN , '' VBD NNP NNP , DT NN IN DT NNP NNP POS NNP IN NNP NNPS .","`` there be enormous economic and social benefit from we nation 's high-employment economy , '' say Janet Yellen , the chairwoman of the White House 's Council of Economic Advisers .","`` there be enormous economic and social benefit from we nation 's high-employment economy , '' say janet yellen , the chairwoman of the white house 's council of economic advisers .",32,32,0,0.0,2.0,2.0,2.0
NYT19980907.0112,20,"Tourism has never been so well-developed an industry in neighboring Tanzania , which is home to Mt. Kilimanjaro , the magnificent wildlife of Serengeti National Park and the exotic island of Zanzibar .","tourism has never been so well-developed an industry in neighboring tanzania , which is home to mt. kilimanjaro , the magnificent wildlife of serengeti national park and the exotic island of zanzibar .",33,"NNP VBZ RB VBN RB JJ DT NN IN VBG NNP , WDT VBZ NN TO NNP NNP , DT JJ NN IN NNP NNP NNP CC DT JJ NN IN NNP .","Tourism have never be so well-developed a industry in neighbor Tanzania , which be home to Mt. Kilimanjaro , the magnificent wildlife of Serengeti National Park and the exotic island of Zanzibar .","tourism have never be so well-developed a industry in neighbor tanzania , which be home to mt. kilimanjaro , the magnificent wildlife of serengeti national park and the exotic island of zanzibar .",33,33,0,0.0,4.0,4.0,4.0
wsj_0165,4,"The preferred stock , which would have a dividend rate of $ 1.76 a year , would be convertible into Heritage common at a rate of four common shares for each preferred .","the preferred stock , which would have a dividend rate of $ 1.76 a year , would be convertible into heritage common at a rate of four common shares for each preferred .",33,"DT JJ NN , WDT MD VB DT NN NN IN $ CD DT NN , MD VB JJ IN NNP JJ IN DT NN IN CD JJ NNS IN DT VBN .","the preferred stock , which would have a dividend rate of $ 1.76 a year , would be convertible into Heritage common at a rate of four common share for each prefer .","the preferred stock , which would have a dividend rate of $ 1.76 a year , would be convertible into heritage common at a rate of four common share for each prefer .",33,33,0,0.0,3.0,6.0,6.0
WSJ900813-0157,46,There are disagreements among experts about how much pressure will be needed to make Saddam Hussein decide he 's up against the wall and whether simple economic pressure will ever be enough .,there are disagreements among experts about how much pressure will be needed to make saddam hussein decide he 's up against the wall and whether simple economic pressure will ever be enough .,33,EX VBP NNS IN NNS IN WRB JJ NN MD VB VBN TO VB NNP NNP VB PRP VBZ RP IN DT NN CC IN JJ JJ NN MD RB VB RB .,there be disagreement among expert about how much pressure will be need to make Saddam Hussein decide he be up against the wall and whether simple economic pressure will ever be enough .,there be disagreement among expert about how much pressure will be need to make saddam hussein decide he be up against the wall and whether simple economic pressure will ever be enough .,33,33,0,0.0,7.0,12.0,12.0
APW19980213.1310,22,"`` This is an important step along the path towards Australia claiming its full sovereignty , and due recognition that the monarchy can no longer serve us appropriately , '' Keating said .","`` this is an important step along the path towards australia claiming its full sovereignty , and due recognition that the monarchy can no longer serve us appropriately , '' keating said .",33,"`` DT VBZ DT JJ NN IN DT NN IN NNP VBG PRP$ JJ NN , CC JJ NN IN DT NN MD RB RB VB PRP RB , '' NNP VBD .","`` this be a important step along the path towards Australia claim its full sovereignty , and due recognition that the monarchy can no longer serve we appropriately , '' Keating say .","`` this be a important step along the path towards australia claim its full sovereignty , and due recognition that the monarchy can no longer serve we appropriately , '' keating say .",33,33,0,0.0,4.0,6.0,6.0
wsj_0176,5,"Property/casualty insurance has been a tough business in recent quarters , as pricing has been cutthroat and natural disasters such as Hurricane Hugo and the California earthquake have resulted in huge payments .","property/casualty insurance has been a tough business in recent quarters , as pricing has been cutthroat and natural disasters such as hurricane hugo and the california earthquake have resulted in huge payments .",33,"NN NN VBZ VBN DT JJ NN IN JJ NNS , IN NN VBZ VBN JJ CC JJ NNS JJ IN NNP NNP CC DT NNP NN VBP VBN IN JJ NNS .","property/casualty insurance have be a tough business in recent quarter , as pricing have be cutthroat and natural disaster such as Hurricane Hugo and the California earthquake have result in huge payment .","property/casualty insurance have be a tough business in recent quarter , as pricing have be cutthroat and natural disaster such as hurricane hugo and the california earthquake have result in huge payment .",33,33,0,1.0,6.0,13.0,14.0
wsj_0585,34,"The problem , market makers say , is that while the industrial average and the SampP 500 usually recover as buy programs kick in , the Nasdaq Composite frequently is left behind .","the problem , market makers say , is that while the industrial average and the sampp 500 usually recover as buy programs kick in , the nasdaq composite frequently is left behind .",33,"DT NN , NN NNS VBP , VBZ IN IN DT JJ NN CC DT NN CD RB VBP IN NN NNS VBP IN , DT NNP NNP RB VBZ VBN RP .","the problem , market maker say , be that while the industrial average and the sampp 500 usually recover as buy program kick in , the Nasdaq Composite frequently be leave behind .","the problem , market maker say , be that while the industrial average and the sampp 500 usually recover as buy program kick in , the nasdaq composite frequently be leave behind .",33,33,0,0.0,6.0,10.0,10.0
wsj_0904,4,"Net for the nine months was $ 254 million , or $ 5.94 a share , up 56 % from $ 163 million , or $ 4.06 a share , a year earlier .","net for the nine months was $ 254 million , or $ 5.94 a share , up 56 % from $ 163 million , or $ 4.06 a share , a year earlier .",34,"NN IN DT CD NNS VBD $ CD CD , CC $ CD DT NN , IN CD NN IN $ CD CD , CC $ CD DT NN , DT NN RBR .","net for the nine month be $ 254 million , or $ 5.94 a share , up 56 % from $ 163 million , or $ 4.06 a share , a year earlier .","net for the nine month be $ 254 million , or $ 5.94 a share , up 56 % from $ 163 million , or $ 4.06 a share , a year earlier .",34,34,0,2.0,1.0,3.0,3.0
wsj_0781,34,"Intel 's 80486 chip is the Corvette of Intel 's microprocessors , a super-fast , super-expensive chip that only the most power-hungry computer users are likely to buy for at least several years .","intel 's 80486 chip is the corvette of intel 's microprocessors , a super-fast , super-expensive chip that only the most power-hungry computer users are likely to buy for at least several years .",34,"NNP POS CD NN VBZ DT NNP IN NNP POS NNS , DT JJ , JJ NN IN RB DT RBS JJ NN NNS VBP JJ TO VB IN IN JJS JJ NNS .","Intel 's 80486 chip be the Corvette of Intel 's microprocessor , a super-fast , super-expensive chip that only the most power-hungry computer user be likely to buy for at least several year .","intel 's 80486 chip be the corvette of intel 's microprocessor , a super-fast , super-expensive chip that only the most power-hungry computer user be likely to buy for at least several year .",34,34,0,1.0,3.0,6.0,6.0
wsj_0667,7,"These payments consisted of $ 54 million in scheduled payments and $ 121 million in prepayments , funded by $ 82.8 million from operating cash flow , zero-coupon subordinated debt and assets sales .","these payments consisted of $ 54 million in scheduled payments and $ 121 million in prepayments , funded by $ 82.8 million from operating cash flow , zero-coupon subordinated debt and assets sales .",34,"DT NNS VBD IN $ CD CD IN VBN NNS CC $ CD CD IN NNS , VBN IN $ CD CD IN VBG NN NN , JJ JJ NN CC NNS NNS .","these payment consist of $ 54 million in schedule payment and $ 121 million in prepayment , fund by $ 82.8 million from operate cash flow , zero-coupon subordinated debt and asset sale .","these payment consist of $ 54 million in schedule payment and $ 121 million in prepayment , fund by $ 82.8 million from operate cash flow , zero-coupon subordinated debt and asset sale .",34,34,0,0.0,4.0,9.0,9.0
wsj_0768,38,"Says Michael Hirsch , chief investment officer of Republic National Bank and manager of the FundTrust Group in New York : `` It 's a time bomb just waiting to go off . ''","says michael hirsch , chief investment officer of republic national bank and manager of the fundtrust group in new york : `` it 's a time bomb just waiting to go off . ''",34,"VBZ NNP NNP , JJ NN NN IN NNP NNP NNP CC NN IN DT NNP NNP IN NNP NNP : `` PRP VBZ DT NN NN RB VBG TO VB RP . ''","say Michael Hirsch , chief investment officer of Republic National Bank and manager of the FundTrust Group in New York : `` it be a time bomb just wait to go off . ''","say michael hirsch , chief investment officer of republic national bank and manager of the fundtrust group in new york : `` it be a time bomb just wait to go off . ''",34,34,0,0.0,4.0,9.0,9.0
NYT19980424.0421,3,But the child of an unwed American father has no citizenship rights unless the father takes the affirmative step of acknowledging paternity and formally agrees to provide support until the child turns 18 .,but the child of an unwed american father has no citizenship rights unless the father takes the affirmative step of acknowledging paternity and formally agrees to provide support until the child turns 18 .,34,CC DT NN IN DT JJ JJ NN VBZ DT NN NNS IN DT NN VBZ DT JJ NN IN VBG NN CC RB VBZ TO VB NN IN DT NN VBZ CD .,but the child of a unwed american father have no citizenship rights unless the father take the affirmative step of acknowledge paternity and formally agree to provide support until the child turn 18 .,but the child of a unwed american father have no citizenship rights unless the father take the affirmative step of acknowledge paternity and formally agree to provide support until the child turn 18 .,34,34,0,0.0,6.0,5.0,7.0
wsj_0557,12,"Baby Ruth and Butterfinger are both among the top-selling 15 chocolate bars in the U.S. , but RJR 's overall share of the roughly $ 5.1 billion market is less than 5 % .","baby ruth and butterfinger are both among the top-selling 15 chocolate bars in the u.s. , but rjr 's overall share of the roughly $ 5.1 billion market is less than 5 % .",34,"NNP NNP CC NNP VBP DT IN DT JJ CD NN NNS IN DT NNP , CC NNP POS JJ NN IN DT RB $ CD CD NN VBZ JJR IN CD NN .","Baby Ruth and Butterfinger be both among the top-selling 15 chocolate bar in the U.S. , but RJR 's overall share of the roughly $ 5.1 billion market be less than 5 % .","baby ruth and butterfinger be both among the top-selling 15 chocolate bar in the u.s. , but rjr 's overall share of the roughly $ 5.1 billion market be less than 5 % .",34,34,0,0.0,2.0,5.0,5.0
WSJ900813-0157,17,"Iraq 's first option , of course , may be simply to sit tight and hope it can endure a trade embargo longer than the West can live without Iraqi and Kuwaiti oil .","iraq 's first option , of course , may be simply to sit tight and hope it can endure a trade embargo longer than the west can live without iraqi and kuwaiti oil .",34,"NNP POS JJ NN , IN NN , MD VB RB TO VB JJ CC VBP PRP MD VB DT NN NN JJR IN DT NNP MD VB IN JJ CC JJ NN .","Iraq 's first option , of course , may be simply to sit tight and hope it can endure a trade embargo longer than the West can live without iraqi and kuwaiti oil .","iraq 's first option , of course , may be simply to sit tight and hope it can endure a trade embargo longer than the west can live without iraqi and kuwaiti oil .",34,34,0,0.0,5.0,4.0,6.0
NYT20000414.0296,2,"But the opinion of the woman who runs the modest business , which sells everything from prescription drugs to chewing gum and toys , carries a lot of weight in this part of Miami .","but the opinion of the woman who runs the modest business , which sells everything from prescription drugs to chewing gum and toys , carries a lot of weight in this part of miami .",35,"CC DT NN IN DT NN WP VBZ DT JJ NN , WDT VBZ NN IN NN NNS TO VBG NN CC NNS , VBZ DT NN IN NN IN DT NN IN NNP .","but the opinion of the woman who run the modest business , which sell everything from prescription drug to chew gum and toy , carry a lot of weight in this part of Miami .","but the opinion of the woman who run the modest business , which sell everything from prescription drug to chew gum and toy , carry a lot of weight in this part of miami .",35,35,0,0.0,4.0,6.0,7.0
APW19980322.0749,17,"The crucible is Portadown , 30 miles -LRB- 50 kms -RRB- southwest of Belfast , where Orangemen march each July from their rural church back downtown _ through the town 's main Catholic area .","the crucible is portadown , 30 miles -lrb- 50 kms -rrb- southwest of belfast , where orangemen march each july from their rural church back downtown _ through the town 's main catholic area .",35,"DT NN VBZ NNP , CD NNS -LRB- CD NNS -RRB- NN IN NNP , WRB NNP VB DT NNP IN PRP$ JJ NN RB JJ NN IN DT NN POS JJ JJ NN .","the crucible be Portadown , 30 mile -lrb- 50 km -rrb- southwest of Belfast , where Orangemen march each July from they rural church back downtown _ through the town 's main catholic area .","the crucible be portadown , 30 mile -lrb- 50 km -rrb- southwest of belfast , where orangemen march each july from they rural church back downtown _ through the town 's main catholic area .",35,35,0,1.0,2.0,2.0,3.0
wsj_0760,1,"Operating profit for the abrasives , engineering materials and petroleum services concern was $ 19.2 million , or 91 cents a share , up 3 % from $ 18.7 million , or 87 cents a share .","operating profit for the abrasives , engineering materials and petroleum services concern was $ 19.2 million , or 91 cents a share , up 3 % from $ 18.7 million , or 87 cents a share .",37,"NN NN IN DT NNS , NN NNS CC NN NNS NN VBD $ CD CD , CC CD NNS DT NN , IN CD NN IN $ CD CD , CC CD NNS DT NN .","operating profit for the abrasive , engineering material and petroleum service concern be $ 19.2 million , or 91 cent a share , up 3 % from $ 18.7 million , or 87 cent a share .","operating profit for the abrasive , engineering material and petroleum service concern be $ 19.2 million , or 91 cent a share , up 3 % from $ 18.7 million , or 87 cent a share .",37,37,0,0.0,1.0,4.0,6.0
NYT19980907.0112,30,"The U.S. Embassy in Nairobi is now operating out of the offices of the Agency for International Development on The Crescent , in the neighborhood of Nairobi known as the Parklands ; -LRB- 254-2 -RRB- 751-613 .","the u.s. embassy in nairobi is now operating out of the offices of the agency for international development on the crescent , in the neighborhood of nairobi known as the parklands ; -lrb- 254-2 -rrb- 751-613 .",37,"DT NNP NNP IN NNP VBZ RB VBG IN IN DT NNS IN DT NNP IN NNP NNP IN DT NNP , IN DT NN IN NNP VBN IN DT NNPS : -LRB- CD -RRB- CD .","the U.S. Embassy in Nairobi be now operate out of the office of the Agency for International Development on the Crescent , in the neighborhood of Nairobi know as the Parklands ; -lrb- 254-2 -rrb- 751-613 .","the u.s. embassy in nairobi be now operate out of the office of the agency for international development on the crescent , in the neighborhood of nairobi know as the parklands ; -lrb- 254-2 -rrb- 751-613 .",37,37,0,1.0,3.0,9.0,9.0
WSJ910225-0066,61,"The American hope is that someone from within Iraq , perhaps from the army 's professional ranks , will step forward and push Saddam Hussein aside so that the country can begin recovering from the disaster .","the american hope is that someone from within iraq , perhaps from the army 's professional ranks , will step forward and push saddam hussein aside so that the country can begin recovering from the disaster .",37,"DT JJ NN VBZ IN NN IN IN NNP , RB IN DT NN POS JJ NNS , MD VB RB CC VB NNP NNP RB RB IN DT NN MD VB VBG IN DT NN .","the american hope be that someone from within Iraq , perhaps from the army 's professional rank , will step forward and push Saddam Hussein aside so that the country can begin recover from the disaster .","the american hope be that someone from within iraq , perhaps from the army 's professional rank , will step forward and push saddam hussein aside so that the country can begin recover from the disaster .",37,37,0,0.0,5.0,5.0,8.0
wsj_0781,32,Intel 's microprocessors are the chips of choice in many of today 's personal computers and the 80486 microprocessor is the spearhead of the company 's bid to guard that spot in the next generation of machines .,intel 's microprocessors are the chips of choice in many of today 's personal computers and the 80486 microprocessor is the spearhead of the company 's bid to guard that spot in the next generation of machines .,38,NNP POS NNS VBP DT NNS IN NN IN JJ IN NN POS JJ NNS CC DT CD NN VBZ DT NN IN DT NN POS NN TO VB IN NN IN DT JJ NN IN NNS .,Intel 's microprocessor be the chip of choice in many of today 's personal computer and the 80486 microprocessor be the spearhead of the company 's bid to guard that spot in the next generation of machine .,intel 's microprocessor be the chip of choice in many of today 's personal computer and the 80486 microprocessor be the spearhead of the company 's bid to guard that spot in the next generation of machine .,38,38,0,0.0,3.0,6.0,6.0
wsj_0927,15,"In this year 's third quarter , for example , net was $ 10.5 million , or $ 1.05 a share , compared with $ 10.3 million , or $ 1.02 a share , a year earlier .","in this year 's third quarter , for example , net was $ 10.5 million , or $ 1.05 a share , compared with $ 10.3 million , or $ 1.02 a share , a year earlier .",38,"IN DT NN POS JJ NN , IN NN , NN VBD $ CD CD , CC $ CD DT NN , VBN IN $ CD CD , CC $ CD DT NN , DT NN RBR .","in this year 's third quarter , for example , net be $ 10.5 million , or $ 1.05 a share , compare with $ 10.3 million , or $ 1.02 a share , a year earlier .","in this year 's third quarter , for example , net be $ 10.5 million , or $ 1.05 a share , compare with $ 10.3 million , or $ 1.02 a share , a year earlier .",38,38,0,2.0,2.0,5.0,5.0
wsj_0520,15,"In addition to selling Japanese-made photocopiers and facsimile machines in Europe and copier supplies in the U.S. , Nashua has three other major businesses : labels and tapes , data storage disks for computers and mail-order photofinishing .","in addition to selling japanese-made photocopiers and facsimile machines in europe and copier supplies in the u.s. , nashua has three other major businesses : labels and tapes , data storage disks for computers and mail-order photofinishing .",38,"IN NN TO VBG JJ NNS CC JJ NNS IN NNP CC NN NNS IN DT NNP , NNP VBZ CD JJ JJ NNS : NNS CC NNS , NNS NN NNS IN NNS CC JJ NN .","in addition to sell japanese-made photocopier and facsimile machine in Europe and copier supplies in the U.S. , Nashua have three other major business : label and tape , datum storage disk for computer and mail-order photofinishing .","in addition to sell japanese-made photocopier and facsimile machine in europe and copier supplies in the u.s. , nashua have three other major business : label and tape , datum storage disk for computer and mail-order photofinishing .",38,38,0,0.0,2.0,7.0,8.0
wsj_0557,8,"Louis Gerstner Jr. , chairman and chief executive officer of New York-based RJR , called the sale a `` significant step '' in the company 's divestiture program , as well as a `` a strategic divestiture . ''","louis gerstner jr. , chairman and chief executive officer of new york-based rjr , called the sale a `` significant step '' in the company 's divestiture program , as well as a `` a strategic divestiture . ''",39,"NNP NNP NNP , NN CC JJ JJ NN IN NNP JJ NNP , VBD DT NN DT `` JJ NN '' IN DT NN POS NN NN , RB RB IN DT `` DT JJ NN . ''","Louis Gerstner Jr. , chairman and chief executive officer of New york-based RJR , call the sale a `` significant step '' in the company 's divestiture program , as well as a `` a strategic divestiture . ''","louis gerstner jr. , chairman and chief executive officer of new york-based rjr , call the sale a `` significant step '' in the company 's divestiture program , as well as a `` a strategic divestiture . ''",39,39,0,0.0,1.0,6.0,6.0
WSJ900813-0157,15,The naval interdiction force is part of an overall American strategy that officials say is designed to leave the Iraqi leader with only the stark choice of backing out of Kuwait or launching new attacks to change his situation .,the naval interdiction force is part of an overall american strategy that officials say is designed to leave the iraqi leader with only the stark choice of backing out of kuwait or launching new attacks to change his situation .,40,DT JJ NN NN VBZ NN IN DT JJ JJ NN WDT NNS VBP VBZ VBN TO VB DT JJ NN IN RB DT JJ NN IN VBG IN IN NNP CC VBG JJ NNS TO VB PRP$ NN .,the naval interdiction force be part of a overall american strategy that official say be design to leave the iraqi leader with only the stark choice of back out of Kuwait or launch new attack to change he situation .,the naval interdiction force be part of a overall american strategy that official say be design to leave the iraqi leader with only the stark choice of back out of kuwait or launch new attack to change he situation .,40,40,0,0.0,8.0,15.0,16.0
WSJ900813-0157,25,"American strategists are calculating , though , that the trade sanctions -- enforced by an effective though perhaps undeclared naval blockade -- will hold tightly enough to convince Iraq that it will lose in the long run by simply standing pat .","american strategists are calculating , though , that the trade sanctions -- enforced by an effective though perhaps undeclared naval blockade -- will hold tightly enough to convince iraq that it will lose in the long run by simply standing pat .",42,"JJ NNS VBP VBG , RB , IN DT NN NNS : VBN IN DT JJ IN RB JJ JJ NN : MD VB RB RB TO VB NNP IN PRP MD VB IN DT JJ NN IN RB VBG NN .","american strategist be calculate , though , that the trade sanction -- enforce by a effective though perhaps undeclared naval blockade -- will hold tightly enough to convince Iraq that it will lose in the long run by simply stand pat .","american strategist be calculate , though , that the trade sanction -- enforce by a effective though perhaps undeclared naval blockade -- will hold tightly enough to convince iraq that it will lose in the long run by simply stand pat .",42,42,0,0.0,7.0,12.0,14.0
wsj_0583,12,"Usually when a Japanese company is ready to sell , it has few alternatives remaining , and the grim demeanors of Sansui 's directors at a joint news conference here left little doubt that this was not the company 's finest hour .","usually when a japanese company is ready to sell , it has few alternatives remaining , and the grim demeanors of sansui 's directors at a joint news conference here left little doubt that this was not the company 's finest hour .",43,"RB WRB DT JJ NN VBZ JJ TO VB , PRP VBZ JJ NNS VBG , CC DT JJ NNS IN NNP POS NNS IN DT JJ NN NN RB VBD JJ NN IN DT VBD RB DT NN POS JJS NN .","usually when a japanese company be ready to sell , it have few alternative remain , and the grim demeanor of Sansui 's director at a joint news conference here leave little doubt that this be not the company 's finest hour .","usually when a japanese company be ready to sell , it have few alternative remain , and the grim demeanor of sansui 's director at a joint news conference here leave little doubt that this be not the company 's finest hour .",43,43,0,0.0,6.0,9.0,11.0
WSJ900813-0157,18,"Speaking on the ABC program , Abdul Amir al-Anbari , Iraq 's ambassador to the U.N. , asserted that an embargo on Iraq could plunge the U.S. into a `` depression '' and the rest of the world into an economic `` crisis . ''","speaking on the abc program , abdul amir al-anbari , iraq 's ambassador to the u.n. , asserted that an embargo on iraq could plunge the u.s. into a `` depression '' and the rest of the world into an economic `` crisis . ''",45,"VBG IN DT NNP NN , NNP NNP NNP , NNP POS NN TO DT NNP , VBD IN DT NN IN NNP MD VB DT NNP IN DT `` NN '' CC DT NN IN DT NN IN DT JJ `` NN . ''","speak on the ABC program , Abdul Amir al-Anbari , Iraq 's ambassador to the U.N. , assert that a embargo on Iraq could plunge the U.S. into a `` depression '' and the rest of the world into a economic `` crisis . ''","speak on the abc program , abdul amir al-anbari , iraq 's ambassador to the u.n. , assert that a embargo on iraq could plunge the u.s. into a `` depression '' and the rest of the world into a economic `` crisis . ''",45,45,0,0.0,3.0,8.0,8.0
wsj_0745,25,"The Conservatives do n't dare jeopardize marginal Tory seats in Coventry , where Jaguar has headquarters , nor can the government easily back down on promised protection for a privatized company while it proceeds with controversial plans to privatize most of Britain 's water and electricity industries .","the conservatives do n't dare jeopardize marginal tory seats in coventry , where jaguar has headquarters , nor can the government easily back down on promised protection for a privatized company while it proceeds with controversial plans to privatize most of britain 's water and electricity industries .",48,"DT NNS VBP RB VB VB JJ NNP NNS IN NNP , WRB NNP VBZ NN , CC MD DT NN RB RB RB IN VBN NN IN DT VBN NN IN PRP VBZ IN JJ NNS TO VB JJS IN NNP POS NN CC NN NNS .","the conservative do not dare jeopardize marginal Tory seat in Coventry , where Jaguar have headquarters , nor can the government easily back down on promise protection for a privatize company while it proceed with controversial plan to privatize most of Britain 's water and electricity industry .","the conservative do not dare jeopardize marginal tory seat in coventry , where jaguar have headquarters , nor can the government easily back down on promise protection for a privatize company while it proceed with controversial plan to privatize most of britain 's water and electricity industry .",48,48,0,0.0,8.0,9.0,10.0
wsj_0584,47,"Urging LIN directors to conduct `` a fair auction on a level playing field , '' McCaw asked how well the public interest would be served `` with the Bell operating companies controlling over 94 % of all cellular -LCB- potential customers -RCB- in the nation 's top 10 markets . ''","urging lin directors to conduct `` a fair auction on a level playing field , '' mccaw asked how well the public interest would be served `` with the bell operating companies controlling over 94 % of all cellular -lcb- potential customers -rcb- in the nation 's top 10 markets . ''",52,"NNP NNP NNS TO VB `` DT JJ NN IN DT NN NN NN , '' NNP VBD WRB RB DT JJ NN MD VB VBN `` IN DT NNP VBG NNS VBG IN CD NN IN DT JJ -LRB- JJ NNS -RRB- IN DT NN POS JJ CD NNS . ''","Urging LIN director to conduct `` a fair auction on a level playing field , '' McCaw ask how well the public interest would be serve `` with the Bell operate company control over 94 % of all cellular -lcb- potential customer -rcb- in the nation 's top 10 market . ''","urging lin director to conduct `` a fair auction on a level playing field , '' mccaw ask how well the public interest would be serve `` with the bell operate company control over 94 % of all cellular -lcb- potential customer -rcb- in the nation 's top 10 market . ''",52,52,0,0.0,6.0,10.0,13.0
WSJ900813-0157,40,"If Iraq chooses a simple war of nerves and economic attrition , the Bush administration knows a long stalemate could try the patience of the American public and the West in general , and could open the possibility that moderate Arabs -- even including Saudi Arabia -- might drop out of the effort against Iraq and accept some deal from Saddam Hussein .","if iraq chooses a simple war of nerves and economic attrition , the bush administration knows a long stalemate could try the patience of the american public and the west in general , and could open the possibility that moderate arabs -- even including saudi arabia -- might drop out of the effort against iraq and accept some deal from saddam hussein .",63,"IN NNP VBZ DT JJ NN IN NNS CC JJ NN , DT NNP NN VBZ DT JJ NN MD VB DT NN IN DT JJ NN CC DT NNP IN JJ , CC MD VB DT NN IN JJ NNPS : RB VBG NNP NNP : MD VB IN IN DT NN IN NNP CC VB DT NN IN NNP NNP .","if Iraq choose a simple war of nerve and economic attrition , the Bush administration know a long stalemate could try the patience of the american public and the West in general , and could open the possibility that moderate Arabs -- even include Saudi Arabia -- might drop out of the effort against Iraq and accept some deal from Saddam Hussein .","if iraq choose a simple war of nerve and economic attrition , the bush administration know a long stalemate could try the patience of the american public and the west in general , and could open the possibility that moderate arabs -- even include saudi arabia -- might drop out of the effort against iraq and accept some deal from saddam hussein .",63,63,0,0.0,7.0,9.0,12.0
