Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions,All Runs Times
AP_20130322,2,"It ended up being very hard on the elderly , but was moderately severe overall , according to the Centers for Disease Control and Prevention .","it ended up being very hard on the elderly , but was moderately severe overall , according to the centers for disease control and prevention .",26,"PRP VBD RP VBG RB RB IN DT JJ , CC VBD RB JJ JJ , VBG TO DT NNPS IN NNP NNP CC NNP .","it end up be very hard on the elderly , but be moderately severe overall , accord to the Centers for Disease Control and Prevention .","it end up be very hard on the elderly , but be moderately severe overall , accord to the centers for disease control and prevention .",26,26,2,0,
AP_20130322,3,"Six of the pediatric deaths were reported in the last week , and it 's possible there will be more , said the CDC 's Dr. Michael Jhung said Friday .","six of the pediatric deaths were reported in the last week , and it 's possible there will be more , said the cdc 's dr. michael jhung said friday .",31,"CD IN DT JJ NNS VBD VBN IN DT JJ NN , CC PRP VBZ JJ EX MD VB RBR , VBD DT NNP POS NNP NNP NNP VBD NNP .","six of the pediatric death be report in the last week , and it be possible there will be more , say the CDC 's Dr. Michael Jhung say Friday .","six of the pediatric death be report in the last week , and it be possible there will be more , say the cdc 's dr. michael jhung say friday .",31,31,4,2,the last week__45__58###Friday__140__146###last week__49__58
AP_20130322,4,Roughly 100 children die in an average flu season .,roughly 100 children die in an average flu season .,10,RB CD NNS VB IN DT JJ NN NN .,roughly 100 child die in a average flu season .,roughly 100 child die in a average flu season .,10,10,1,0,
AP_20130322,5,"One exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .","one exception was the swine flu pandemic of 2009 - 2010 , when 348 children died .",17,"CD NN VBD DT NNS NN NN IN CD : CD , WRB CD NNS VBD .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .","one exception be the swine flu pandemic of 2009 - 2010 , when 348 child die .",17,17,2,2,2009 - 2010__44__55###2009__44__48###2010__51__55
AP_20130322,6,"The CDC recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .","the cdc recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .",30,"DT NNP VBZ IN DT NNS NNS CD NNS CC JJR VB VBN IN NN DT NN , IN RB IN NN VB DT NN NN CC JJ NN .","the CDC recommend that all child age 6 month and older be vaccinate against flu each season , though only about half get a flu shot or nasal spray .","the cdc recommend that all child age 6 month and older be vaccinate against flu each season , though only about half get a flu shot or nasal spray .",30,30,2,1,6 months__42__50###months__44__50###each season__87__98###ages 6 months__37__50
AP_20130322,7,"All but four of the children who died were old enough to be vaccinated , but 90 percent of them did not get vaccinated , CDC officials said .","all but four of the children who died were old enough to be vaccinated , but 90 percent of them did not get vaccinated , cdc officials said .",29,"DT CC CD IN DT NNS WP VBD VBD JJ JJ TO VB VBN , CC CD NN IN PRP VBD RB VB VBN , NNP NNS VBD .","all but four of the child who die be old enough to be vaccinate , but 90 percent of they do not get vaccinate , CDC official say .","all but four of the child who die be old enough to be vaccinate , but 90 percent of they do not get vaccinate , cdc official say .",29,29,4,0,
AP_20130322,8,"This year 's vaccine was considered effective in children , though it did n't work very well in older people .","this year 's vaccine was considered effective in children , though it did n't work very well in older people .",21,"DT NN POS NN VBD VBN JJ IN NNS , IN PRP VBD RB VB RB RB IN JJR NNS .","this year 's vaccine be consider effective in child , though it do not work very well in older people .","this year 's vaccine be consider effective in child , though it do not work very well in older people .",21,21,2,1,This year__0__9###This year 's__0__12###This__0__4
AP_20130322,9,And the dominant flu strain early in the season was one that tends to cause more severe illness .,and the dominant flu strain early in the season was one that tends to cause more severe illness .,19,CC DT JJ NN NN RB IN DT NN VBD CD WDT VBZ TO VB RBR JJ NN .,and the dominant flu strain early in the season be one that tend to cause more severe illness .,and the dominant flu strain early in the season be one that tend to cause more severe illness .,19,19,1,0,the season__37__47
AP_20130322,10,The government only does a national flu death count for children .,the government only does a national flu death count for children .,12,DT NN RB VBZ DT JJ NN NN NN IN NNS .,the government only do a national flu death count for child .,the government only do a national flu death count for child .,12,12,0,0,
AP_20130322,11,"But it does track hospitalization rates for people 65 and older , and those statistics have been grim .","but it does track hospitalization rates for people 65 and older , and those statistics have been grim .",19,"CC PRP VBZ VB NN NNS IN NNS CD CC JJR , CC DT NNS VBP VBN JJ .","but it do track hospitalization rate for people 65 and older , and those statistics have be grim .","but it do track hospitalization rate for people 65 and older , and those statistics have be grim .",19,19,1,0,
AP_20130322,12,"In that group , 177 out of every 100,000 were hospitalized with flu-related illness in the past several months .","in that group , 177 out of every 100,000 were hospitalized with flu-related illness in the past several months .",20,"IN DT NN , CD IN IN DT CD VBD VBN IN JJ NN IN DT JJ JJ NNS .","in that group , 177 out of every 100,000 be hospitalize with flu-related illness in the past several month .","in that group , 177 out of every 100,000 be hospitalize with flu-related illness in the past several month .",20,20,1,1,the past several months__87__110###the past several months .__87__112
AP_20130322,13,That 's more than 2 1/2 times higher than any other recent season .,that 's more than 2 1/2 times higher than any other recent season .,13,DT VBZ JJR IN CD NNS JJR IN DT JJ JJ NN .,that be more than 2 1/2 time higher than any other recent season .,that be more than 2 1/2 time higher than any other recent season .,13,13,0,1,recent season__52__65###season__59__65###recent__52__58
AP_20130322,14,"This flu season started in early December , a month earlier than usual , and peaked by the end of year .","this flu season started in early december , a month earlier than usual , and peaked by the end of year .",22,"DT NN NN VBD IN JJ NNP , DT NN RBR IN JJ , CC VBD IN DT NN IN NN .","this flu season start in early December , a month earlier than usual , and peak by the end of year .","this flu season start in early december , a month earlier than usual , and peak by the end of year .",22,22,3,3,"early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December , a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December , a month__27__51"
AP_20130322,15,"Since then , flu reports have been dropping off throughout the country .","since then , flu reports have been dropping off throughout the country .",13,"IN RB , NN NNS VBP VBN VBG RP IN DT NN .","since then , flu report have be drop off throughout the country .","since then , flu report have be drop off throughout the country .",13,13,1,0,
AP_20130322,16,"`` We appear to be getting close to the end of flu season , '' Jhung said .","`` we appear to be getting close to the end of flu season , '' jhung said .",18,"`` PRP VBP TO VB VBG JJ TO DT NN IN NN NN , '' NNP VBD .","`` we appear to be get close to the end of flu season , '' Jhung say .","`` we appear to be get close to the end of flu season , '' jhung say .",18,18,4,0,of flu__44__50###end of flu__40__50
nyt_20130321_cyprus,0,"A Cyprus exit from the euro union , if it comes to that , would have a devastating effect on the country 's citizens , who are among the most indebted in the euro zone .","a cyprus exit from the euro union , if it comes to that , would have a devastating effect on the country 's citizens , who are among the most indebted in the euro zone .",36,"DT NNP NN IN DT NN NN , IN PRP VBZ TO DT , MD VB DT JJ NN IN DT NN POS NNS , WP VBP IN DT RBS JJ IN DT NN NN .","a Cyprus exit from the euro union , if it come to that , would have a devastating effect on the country 's citizen , who be among the most indebted in the euro zone .","a cyprus exit from the euro union , if it come to that , would have a devastating effect on the country 's citizen , who be among the most indebted in the euro zone .",36,36,4,0,
nyt_20130321_cyprus,1,"And for European unity and diplomacy , the Cyprus debacle has already been at least a short-term disaster .","and for european unity and diplomacy , the cyprus debacle has already been at least a short-term disaster .",19,"CC IN JJ NN CC NN , DT NNP NN VBZ RB VBN IN JJS DT JJ NN .","and for european unity and diplomacy , the Cyprus debacle have already be at least a short-term disaster .","and for european unity and diplomacy , the cyprus debacle have already be at least a short-term disaster .",19,19,2,0,
nyt_20130321_cyprus,2,"But for the broader financial system in Europe , the losses resulting from a Cypriot banking collapse and the country 's return to its former currency would be minimal compared with the havoc that Greece would have created had it not been bailed out .","but for the broader financial system in europe , the losses resulting from a cypriot banking collapse and the country 's return to its former currency would be minimal compared with the havoc that greece would have created had it not been bailed out .",45,"CC IN DT JJR JJ NN IN NNP , DT NNS VBG IN DT JJ NN NN CC DT NN POS NN TO PRP$ JJ NN MD VB JJ VBN IN DT NN WDT NNP MD VB VBN VBD PRP RB VBN VBN RP .","but for the broader financial system in Europe , the loss result from a cypriot banking collapse and the country 's return to its former currency would be minimal compare with the havoc that Greece would have create have it not be bail out .","but for the broader financial system in europe , the loss result from a cypriot banking collapse and the country 's return to its former currency would be minimal compare with the havoc that greece would have create have it not be bail out .",45,45,6,0,former__135__141
