Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions
APW20000106.0064,0,"HAVANA -LRB- AP -RRB- -- While an important step , the U.S. government decision to return 6-year-old Elian Gonzalez to Cuba does not guarantee that the boy will be repatriated , the communist leadership warned .","havana -lrb- ap -rrb- -- while an important step , the u.s. government decision to return 6-year-old elian gonzalez to cuba does not guarantee that the boy will be repatriated , the communist leadership warned .",36,"NNP -LRB- NNP -RRB- : IN DT JJ NN , DT NNP NN NN TO VB JJ NNP NNP TO NNP VBZ RB VB IN DT NN MD VB VBN , DT JJ NN VBD .","HAVANA -lrb- AP -rrb- -- while a important step , the U.S. government decision to return 6-year-old Elian Gonzalez to Cuba do not guarantee that the boy will be repatriate , the communist leadership warn .","havana -lrb- ap -rrb- -- while a important step , the u.s. government decision to return 6-year-old elian gonzalez to cuba do not guarantee that the boy will be repatriate , the communist leadership warn .",36,36,4,0.0
APW20000106.0064,1,"`` Nothing is certain concerning his return to Cuba , '' said a government communique , read Wednesday night at a pro-Elian rally attended by President Fidel Castro .","`` nothing is certain concerning his return to cuba , '' said a government communique , read wednesday night at a pro-elian rally attended by president fidel castro .",29,"`` NN VBZ JJ VBG PRP$ NN TO NNP , '' VBD DT NN NN , VBD NNP NN IN DT JJ NN VBD IN NNP NNP NNP .","`` nothing be certain concern he return to Cuba , '' say a government communique , read Wednesday night at a pro-elian rally attend by President Fidel Castro .","`` nothing be certain concern he return to cuba , '' say a government communique , read wednesday night at a pro-elian rally attend by president fidel castro .",29,29,5,1.0
APW20000106.0064,2,Cuban exiles in Miami will now '' proceed with all their resources to impede or delay '' the decision by the Immigration and Naturalization Service .,cuban exiles in miami will now '' proceed with all their resources to impede or delay '' the decision by the immigration and naturalization service .,26,JJ NNS IN NNP MD RB '' VB IN DT PRP$ NNS TO VB CC VB '' DT NN IN DT NNP CC NNP NNP .,cuban exile in Miami will now '' proceed with all they resource to impede or delay '' the decision by the Immigration and Naturalization Service .,cuban exile in miami will now '' proceed with all they resource to impede or delay '' the decision by the immigration and naturalization service .,26,26,3,1.0
APW20000106.0064,3,The government exhorted citizens to keep up mass protests pressing for Elian 's return until the boy comes home .,the government exhorted citizens to keep up mass protests pressing for elian 's return until the boy comes home .,20,DT NN VBD NNS TO VB RP NN NNS VBG IN NNP POS NN IN DT NN VBZ NN .,the government exhort citizen to keep up mass protest press for Elian 's return until the boy come home .,the government exhort citizen to keep up mass protest press for elian 's return until the boy come home .,20,20,6,0.0
APW20000106.0064,4,`` We can not stop mobilizing !,`` we can not stop mobilizing !,7,`` PRP MD RB VB VBG .,`` we can not stop mobilize !,`` we can not stop mobilize !,7,7,2,0.0
APW20000106.0064,5,"The struggle must not stop for one minute ! '' said the message , read during the rally of several thousand Cuban scientists by Hassan Perez , president of the government 's University Students Federation .","the struggle must not stop for one minute ! '' said the message , read during the rally of several thousand cuban scientists by hassan perez , president of the government 's university students federation .",36,"DT NN MD RB VB IN CD NN . '' VBD DT NN , VBN IN DT NN IN JJ CD JJ NNS IN NNP NNP , NN IN DT NN POS NNP NNS NNP .","the struggle must not stop for one minute ! '' say the message , read during the rally of several thousand cuban scientist by Hassan Perez , president of the government 's University student Federation .","the struggle must not stop for one minute ! '' say the message , read during the rally of several thousand cuban scientist by hassan perez , president of the government 's university student federation .",36,36,4,1.0
APW20000106.0064,7,"Cuba appealed to world opinion , and American opinion in particular , to help prevent its enemies in Miami from trying to block the child 's return .","cuba appealed to world opinion , and american opinion in particular , to help prevent its enemies in miami from trying to block the child 's return .",28,"NNP VBD TO NN NN , CC JJ NN IN JJ , TO VB VB PRP$ NNS IN NNP IN VBG TO VB DT NN POS NN .","Cuba appeal to world opinion , and american opinion in particular , to help prevent its enemy in Miami from try to block the child 's return .","cuba appeal to world opinion , and american opinion in particular , to help prevent its enemy in miami from try to block the child 's return .",28,28,6,0.0
APW20000106.0064,8,"Found clinging to an inner tube off the coast of Florida in late November , Elian has been the subject of an international custody battle .","found clinging to an inner tube off the coast of florida in late november , elian has been the subject of an international custody battle .",26,"JJ NN TO DT JJ NN IN DT NN IN NNP IN JJ NNP , NNP VBZ VBN DT NN IN DT JJ NN NN .","found clinging to a inner tube off the coast of Florida in late November , Elian have be the subject of a international custody battle .","found clinging to a inner tube off the coast of florida in late november , elian have be the subject of a international custody battle .",26,26,2,1.0
APW20000106.0064,9,His mother died trying to get Elian and herself to the United States .,his mother died trying to get elian and herself to the united states .,14,PRP$ NN VBD VBG TO VB NNP CC PRP TO DT NNP NNPS .,he mother die try to get Elian and herself to the United States .,he mother die try to get elian and herself to the united states .,14,14,3,0.0
APW20000106.0064,10,"The boy 's father , Juan Miguel Gonzalez , lives in Cuba and wants him back .","the boy 's father , juan miguel gonzalez , lives in cuba and wants him back .",17,"DT NN POS NN , NNP NNP NNP , VBZ IN NNP CC VBZ PRP RB .","the boy 's father , Juan Miguel Gonzalez , live in Cuba and want he back .","the boy 's father , juan miguel gonzalez , live in cuba and want he back .",17,17,1,0.0
APW20000106.0064,11,"But Elian 's relatives in Miami have fought to keep the boy permanently , saying they could provide him with a better life than he would have on the communist island .","but elian 's relatives in miami have fought to keep the boy permanently , saying they could provide him with a better life than he would have on the communist island .",32,"CC NNP POS NNS IN NNP VBP VBN TO VB DT NN RB , VBG PRP MD VB PRP IN DT JJR NN IN PRP MD VB IN DT JJ NN .","but Elian 's relative in Miami have fight to keep the boy permanently , say they could provide he with a better life than he would have on the communist island .","but elian 's relative in miami have fight to keep the boy permanently , say they could provide he with a better life than he would have on the communist island .",32,32,4,0.0
APW20000106.0064,12,"They said they would appeal the decision , announced Wednesday by INS Commissioner Doris Meissner , that Elian must be returned to his father by Jan. 14 .","they said they would appeal the decision , announced wednesday by ins commissioner doris meissner , that elian must be returned to his father by jan. 14 .",28,"PRP VBD PRP MD VB DT NN , VBD NNP IN NNP NNP NNP NNP , IN NNP MD VB VBN TO PRP$ NN IN NNP CD .","they say they would appeal the decision , announce Wednesday by INS Commissioner Doris Meissner , that Elian must be return to he father by Jan. 14 .","they say they would appeal the decision , announce wednesday by ins commissioner doris meissner , that elian must be return to he father by jan. 14 .",28,28,5,2.0
APW20000106.0064,13,Gonzalez has not appeared publicly since the announcement .,gonzalez has not appeared publicly since the announcement .,9,NNP VBZ RB VBN RB IN DT NN .,Gonzalez have not appear publicly since the announcement .,gonzalez have not appear publicly since the announcement .,9,9,2,0.0
APW20000106.0064,14,"Neither he nor Elian 's four grandparents could be located Wednesday in their hometown of Cardenas , east of Havana .","neither he nor elian 's four grandparents could be located wednesday in their hometown of cardenas , east of havana .",21,"CC PRP CC NNP POS CD NNS MD VB JJ NNP IN PRP$ NN IN NNP , JJ IN NNP .","neither he nor Elian 's four grandparent could be located Wednesday in they hometown of Cardenas , east of Havana .","neither he nor elian 's four grandparent could be located wednesday in they hometown of cardenas , east of havana .",21,21,1,1.0
XIE19980814.0294,0,"WASHINGTON , August 13 -LRB- Xinhua -RRB- -- President Bill Clinton Thursday condemned terrorist bomb attacks at U.S. embassies in Kenya and Tanzania and vowed to find the bombers and bring them to justice .","washington , august 13 -lrb- xinhua -rrb- -- president bill clinton thursday condemned terrorist bomb attacks at u.s. embassies in kenya and tanzania and vowed to find the bombers and bring them to justice .",35,"NNP , NNP CD -LRB- NNP -RRB- : NNP NNP NNP NNP VBD JJ NN NNS IN NNP NNS IN NNP CC NNP CC VBD TO VB DT NNS CC VB PRP TO NN .","WASHINGTON , August 13 -lrb- Xinhua -rrb- -- President Bill Clinton Thursday condemn terrorist bomb attack at U.S. embassy in Kenya and Tanzania and vow to find the bomber and bring they to justice .","washington , august 13 -lrb- xinhua -rrb- -- president bill clinton thursday condemn terrorist bomb attack at u.s. embassy in kenya and tanzania and vow to find the bomber and bring they to justice .",35,35,5,1.0
XIE19980814.0294,1,"`` No matter what it takes , we must find those responsible for these evil acts and see that justice is done , '' Clinton said at the ceremony marking the return of remains of Americans who were killed in the Kenya embassy bombing .","`` no matter what it takes , we must find those responsible for these evil acts and see that justice is done , '' clinton said at the ceremony marking the return of remains of americans who were killed in the kenya embassy bombing .",45,"`` DT NN WDT PRP VBZ , PRP MD VB DT JJ IN DT JJ NNS CC VB DT NN VBZ VBN , '' NNP VBD IN DT NN VBG DT NN IN NNS IN NNPS WP VBD VBN IN DT NNP NN NN .","`` no matter what it take , we must find those responsible for these evil act and see that justice be do , '' Clinton say at the ceremony mark the return of remains of Americans who be kill in the Kenya embassy bombing .","`` no matter what it take , we must find those responsible for these evil act and see that justice be do , '' clinton say at the ceremony mark the return of remains of americans who be kill in the kenya embassy bombing .",45,45,8,0.0
XIE19980814.0294,2,"The ceremony was held at Andrews Air Force Base , near Washington , where 10 of 12 American victims of the Kenya embassy bombing were brought back by Secretary of State Madeleine Albright .","the ceremony was held at andrews air force base , near washington , where 10 of 12 american victims of the kenya embassy bombing were brought back by secretary of state madeleine albright .",34,"DT NN VBD VBN IN NNP NNP NNP NNP , IN NNP , WRB CD IN CD JJ NNS IN DT NNP NN NN VBD VBN RB IN NNP IN NNP NNP NNP .","the ceremony be hold at Andrews Air Force Base , near Washington , where 10 of 12 american victim of the Kenya embassy bombing be bring back by Secretary of State Madeleine Albright .","the ceremony be hold at andrews air force base , near washington , where 10 of 12 american victim of the kenya embassy bombing be bring back by secretary of state madeleine albright .",34,34,4,0.0
